,1P1F,1P2F,2P1F,2P2F,F1,F2,Condicion,Final,Año,Tipo_Cursada,Virtual,Oral,Grupo
239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
240,9.5,-1.0,10.0,-1.0,-1.0,-1.0,Promocionado,10,2021,Anticipada,1,Aprobado,
241,1.0,3.61,6.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
242,4.6,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
243,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
244,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
245,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
246,6.6,-1.0,6.5,-1.0,-1.0,-1.0,Promocionado,7,2021,Anticipada,1,Aprobado,
247,8.0,-1.0,5.0,-1.0,-1.0,-1.0,Promocionado,7,2021,Anticipada,1,Aprobado,
248,6.4,-1.0,4.4,3.7,-1.0,6.3,Promocionado,6,2021,Anticipada,1,Aprobado,
249,8.4,-1.0,7.2,-1.0,-1.0,-1.0,Promocionado,8,2021,Anticipada,1,Aprobado,
250,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
251,1.3,2.5,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
253,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
254,0.0,4.58,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
255,0.6,2.25,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
256,5.8,-1.0,4.0,5.4,-1.0,8.9,Promocionado,7,2021,Anticipada,1,Aprobado,
257,5.7,6.91,4.5,3.4,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
258,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
259,5.6,-1.0,5.9,5.2,-1.0,6.8,Promocionado,6,2021,Anticipada,1,Aprobado,
260,8.2,-1.0,-1.0,3.0,-1.0,8.8,Desaprobado,0,2021,Anticipada,1,Desaprobado,
261,6.9,-1.0,7.2,-1.0,-1.0,-1.0,Desaprobado,0,2021,Anticipada,1,Desaprobado,
262,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
263,9.2,-1.0,10.0,-1.0,-1.0,-1.0,Promocionado,10,2021,Anticipada,1,Aprobado,
264,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
265,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
266,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
267,3.2,4.44,1.8,3.2,-1.0,3.1,Desaprobado,0,2021,Anticipada,1,,
268,1.4,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
269,4.0,8.84,3.7,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
270,1.8,2.42,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
271,6.0,-1.0,6.6,-1.0,-1.0,-1.0,Promocionado,7,2021,Anticipada,1,Aprobado,
272,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
273,6.1,-1.0,-1.0,3.3,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
274,9.1,-1.0,8.5,-1.0,-1.0,-1.0,Promocionado,10,2021,Anticipada,1,Aprobado,
275,7.6,-1.0,6.2,-1.0,-1.0,-1.0,Desaprobado,0,2021,Anticipada,1,Desaprobado,
276,7.0,-1.0,5.2,-1.0,-1.0,-1.0,Promocionado,7,2021,Anticipada,1,Aprobado,
277,6.1,-1.0,7.3,-1.0,-1.0,-1.0,Promocionado,7,2021,Anticipada,1,Aprobado,
278,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
279,5.7,-1.0,2.2,4.2,-1.0,4.4,Desaprobado,0,2021,Anticipada,1,,
280,4.0,6.8,3.0,2.0,-1.0,3.2,Desaprobado,0,2021,Anticipada,1,,
281,1.0,5.6,5.7,-1.0,-1.0,6.0,Desaprobado,0,2021,Anticipada,1,,
282,3.3,5.58,0.7,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
283,0.8,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
284,-1.0,3.75,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
285,3.9,7.2,4.7,8.2,-1.0,-1.0,Promocionado,8,2021,Anticipada,1,Aprobado,
286,7.0,-1.0,6.1,-1.0,-1.0,-1.0,Promocionado,7,2021,Anticipada,1,Aprobado,
287,6.8,-1.0,4.7,6.7,-1.0,-1.0,Promocionado,6,2021,Anticipada,1,Aprobado,
288,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
289,5.8,-1.0,9.7,-1.0,-1.0,-1.0,Desaprobado,0,2021,Anticipada,1,Desaprobado,
290,4.5,6.15,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2021,Anticipada,1,,
291,5.1,6.95,8.1,-1.0,-1.0,-1.0,Desaprobado,0,2021,Anticipada,1,Desaprobado,
292,5.6,7.8,7.7,-1.0,-1.0,-1.0,Desaprobado,0,2021,Anticipada,1,Desaprobado,
293,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2021,Anticipada,1,,
294,7.3,-1.0,6.3,-1.0,-1.0,-1.0,Promocionado,6,2021,Anticipada,1,Aprobado,
295,0.0,0.0,0.3,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
296,7.1,-1.0,4.2,9.7,-1.0,-1.0,Promocionado,8,2022,Verano,0,,
297,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
298,3.7,1.0,0.0,2.0,-1.0,-1.0,Desaprobado,0,2022,Verano,0,,
299,3.2,1.3,2.5,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
300,2.2,1.0,5.1,-1.0,5.4,-1.0,Desaprobado,0,2022,Verano,0,,
301,2.4,4.8,7.3,-1.0,-1.0,-1.0,Promocionado,6,2022,Verano,0,,
302,0.4,0.9,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
303,5.2,-1.0,7.5,-1.0,-1.0,-1.0,Promocionado,6,2022,Verano,0,,
304,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
305,5.4,-1.0,5.8,-1.0,-1.0,6.7,Promocionado,6,2022,Verano,0,,
307,1.1,-1.0,4.2,7.5,4.5,-1.0,Promocionado,6,2022,Verano,0,,
308,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
309,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
310,9.4,-1.0,8.3,-1.0,-1.0,-1.0,Promocionado,9,2022,Verano,0,,
311,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
312,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
313,0.0,2.1,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
314,2.7,2.3,2.9,6.7,6.4,-1.0,Promocionado,7,2022,Verano,0,,
315,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
316,-1.0,0.7,0.0,0.8,-1.0,-1.0,Desaprobado,0,2022,Verano,0,,
317,1.0,0.5,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
318,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
319,-1.0,7.1,-1.0,9.0,-1.0,-1.0,Promocionado,8,2022,Verano,0,,
320,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
321,-1.0,-1.0,0.0,1.3,-1.0,-1.0,Desaprobado,0,2022,Verano,0,,
322,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
323,0.0,0.3,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
324,4.6,-1.0,3.0,3.0,-1.0,8.8,Promocionado,7,2022,Verano,0,,
325,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
326,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
327,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
328,2.3,1.3,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
329,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
330,0.0,1.4,-1.0,0.0,-1.0,-1.0,Desaprobado,0,2022,Verano,0,,
331,-1.0,4.0,1.4,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
336,5.9,-1.0,5.9,-1.0,-1.0,-1.0,Promocionado,6,2022,Verano,0,,
337,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
338,2.5,0.4,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
339,3.4,1.75,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
340,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
341,2.9,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
342,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
343,5.4,-1.0,-1.0,7.9,-1.0,-1.0,Promocionado,7,2022,Verano,0,,
344,0.3,0.3,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
345,3.0,4.3,5.0,-1.0,7.0,-1.0,Promocionado,6,2022,Verano,0,,
346,2.1,1.0,0.0,0.9,-1.0,-1.0,Desaprobado,0,2022,Verano,0,,
347,9.3,-1.0,9.4,-1.0,-1.0,-1.0,Promocionado,10,2022,Verano,0,,
348,2.2,0.5,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
349,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
350,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
351,4.0,4.0,2.0,5.9,6.1,-1.0,Promocionado,6,2022,Verano,0,,
352,0.6,0.6,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
353,9.8,-1.0,10.0,-1.0,-1.0,-1.0,Promocionado,10,2022,Verano,0,,
354,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
356,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
357,0.9,0.5,0.4,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
358,8.5,-1.0,9.4,-1.0,-1.0,-1.0,Promocionado,9,2022,Verano,0,,
359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
360,0.3,0.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
361,1.3,0.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
362,6.5,-1.0,8.1,-1.0,-1.0,-1.0,Promocionado,7,2022,Verano,0,,
363,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
365,1.7,0.2,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
366,3.5,0.7,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
367,8.9,-1.0,8.6,-1.0,-1.0,-1.0,Promocionado,9,2022,Verano,0,,
368,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
369,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
370,3.0,2.6,4.3,-1.0,9.2,-1.0,Promocionado,7,2022,Verano,0,,
371,4.1,1.8,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
372,0.0,1.7,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
373,0.5,0.0,4.2,2.8,-1.0,-1.0,Desaprobado,0,2022,Verano,0,,
374,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
375,2.6,6.9,4.6,-1.0,-1.0,-1.0,Promocionado,6,2022,Verano,0,,
376,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
377,3.5,4.0,2.0,1.4,-1.0,0.7,Desaprobado,0,2022,Verano,0,,
378,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
379,-1.0,0.4,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
380,0.0,0.5,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
381,4.7,-1.0,7.1,-1.0,-1.0,-1.0,Promocionado,6,2022,Verano,0,,
382,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
383,7.1,-1.0,5.3,-1.0,-1.0,-1.0,Promocionado,6,2022,Verano,0,,
384,-1.0,-1.0,1.0,0.9,-1.0,-1.0,Desaprobado,0,2022,Verano,0,,
385,0.5,1.1,0.5,0.6,-1.0,-1.0,Desaprobado,0,2022,Verano,0,,
386,-1.0,1.6,1.4,1.7,-1.0,-1.0,Desaprobado,0,2022,Verano,0,,
387,2.7,0.9,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
388,0.0,0.3,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
389,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
390,0.0,0.4,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
391,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
392,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
393,0.8,1.1,0.0,0.7,-1.0,-1.0,Desaprobado,0,2022,Verano,0,,
394,9.1,-1.0,6.4,-1.0,-1.0,-1.0,Promocionado,8,2022,Verano,0,,
395,3.0,0.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
396,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
397,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
398,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
399,0.0,0.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
400,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
401,0.0,0.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,Verano,0,,
402,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
403,1.3,0.6,1.2,1.0,-1.0,-1.0,Desaprobado,0,2022,Verano,0,,
404,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
405,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,Verano,0,,
406,2.2,3.4,2.15,3.5,-1.0,-1.0,Desaprobado,0,2022,1er Semestre,0,,G1
407,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
408,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
409,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
410,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
411,7.9,-1.0,4.8,-1.0,-1.0,-1.0,Promocionado,6,2022,1er Semestre,0,,G1
412,1.1,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,1er Semestre,0,,G1
413,0.0,0.0,0.0,-1.0,-1.0,-1.0,Abandonó,0,2022,1er Semestre,0,,G1
414,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
415,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,1er Semestre,0,,G1
416,0.0,0.2,0.6,-1.0,-1.0,-1.0,Abandonó,0,2022,1er Semestre,0,,G1
417,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
418,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
419,-1.0,-1.0,1.1,0.9,-1.0,-1.0,Desaprobado,0,2022,1er Semestre,0,,G1
420,0.0,0.0,0.2,0.5,-1.0,-1.0,Desaprobado,0,2022,1er Semestre,0,,G1
421,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
422,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,1er Semestre,0,,G1
423,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
424,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
425,6.1,-1.0,7.8,-1.0,-1.0,-1.0,Promocionado,7,2022,1er Semestre,0,,G1
426,6.0,-1.0,5.1,6.0,-1.0,-1.0,Promocionado,6,2022,1er Semestre,0,,G1
427,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
428,5.3,-1.0,4.6,6.9,-1.0,-1.0,Promocionado,7,2022,1er Semestre,0,,G1
429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
430,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
431,6.3,-1.0,3.4,5.75,-1.0,-1.0,Promocionado,6,2022,1er Semestre,0,,G1
432,0.0,1.2,-1.0,0.2,-1.0,-1.0,Desaprobado,0,2022,1er Semestre,0,,G1
433,-1.0,2.7,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,1er Semestre,0,,G1
434,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
435,6.5,-1.0,7.1,-1.0,-1.0,-1.0,Promocionado,7,2022,1er Semestre,0,,G1
436,6.1,-1.0,5.3,6.0,-1.0,-1.0,Promocionado,6,2022,1er Semestre,0,,G1
437,5.2,-1.0,1.0,3.2,-1.0,8.3,Promocionado,7,2022,1er Semestre,0,,G1
438,1.3,0.6,1.7,2.75,-1.0,-1.0,Desaprobado,0,2022,1er Semestre,0,,G1
439,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
440,3.2,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,1er Semestre,0,,G1
441,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
442,1.0,-1.0,2.1,1.9,-1.0,-1.0,Desaprobado,0,2022,1er Semestre,0,,G1
443,3.5,2.4,4.7,5.45,7.0,-1.0,Promocionado,6,2022,1er Semestre,0,,G1
444,4.8,-1.0,4.1,7.65,-1.0,-1.0,Promocionado,7,2022,1er Semestre,0,,G1
445,5.7,-1.0,-1.0,2.1,-1.0,3.5,Desaprobado,0,2022,1er Semestre,0,,G1
446,6.3,-1.0,6.1,-1.0,-1.0,-1.0,Promocionado,7,2022,1er Semestre,0,,G1
447,0.0,0.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,1er Semestre,0,,G1
448,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
449,4.8,-1.0,3.6,0.0,-1.0,-1.0,Abandonó,0,2022,1er Semestre,0,,G1
450,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
451,0.3,1.3,-1.0,0.0,-1.0,-1.0,Desaprobado,0,2022,1er Semestre,0,,G1
452,1.2,3.1,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,1er Semestre,0,,G1
453,3.0,2.6,2.9,2.25,-1.0,-1.0,Desaprobado,0,2022,1er Semestre,0,,G1
454,2.3,3.6,1.2,0.7,-1.0,-1.0,Desaprobado,0,2022,1er Semestre,0,,G1
455,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
456,0.0,0.0,-1.0,0.5,-1.0,-1.0,Desaprobado,0,2022,1er Semestre,0,,G1
457,5.7,-1.0,3.1,6.6,-1.0,-1.0,Promocionado,6,2022,1er Semestre,0,,G1
458,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
459,6.2,-1.0,5.0,6.0,-1.0,-1.0,Promocionado,6,2022,1er Semestre,0,,G1
460,6.2,-1.0,4.9,6.0,-1.0,-1.0,Promocionado,6,2022,1er Semestre,0,,G1
461,5.4,-1.0,2.5,6.05,-1.0,6.6,Promocionado,6,2022,1er Semestre,0,,G1
462,2.8,5.2,-1.0,2.2,-1.0,-1.0,Abandonó,0,2022,1er Semestre,0,,G1
463,2.1,4.9,2.1,6.8,-1.0,-1.0,Promocionado,6,2022,1er Semestre,0,,G1
464,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
465,4.2,5.5,1.3,0.0,-1.0,3.3,Desaprobado,0,2022,1er Semestre,0,,G1
466,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
467,8.5,-1.0,6.7,-1.0,-1.0,-1.0,Promocionado,8,2022,1er Semestre,0,,G1
468,0.8,0.4,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,1er Semestre,0,,G1
469,1.1,0.4,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,1er Semestre,0,,G1
470,6.7,-1.0,6.5,-1.0,-1.0,-1.0,Promocionado,7,2022,1er Semestre,0,,G1
471,7.0,-1.0,5.2,-1.0,-1.0,-1.0,Promocionado,6,2022,1er Semestre,0,,G1
472,10.0,-1.0,10.0,-1.0,-1.0,-1.0,Promocionado,10,2022,1er Semestre,0,,G1
473,2.0,4.0,1.4,3.4,-1.0,-1.0,Abandonó,0,2022,1er Semestre,0,,G1
474,1.7,5.2,1.7,4.15,-1.0,4.7,Desaprobado,0,2022,1er Semestre,0,,G1
475,1.7,1.9,5.5,-1.0,6.5,-1.0,Promocionado,6,2022,1er Semestre,0,,G1
476,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
477,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
478,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,1er Semestre,0,,G1
479,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
480,1.8,-1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,1er Semestre,0,,G1
481,0.9,1.8,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,1er Semestre,0,,G1
482,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Libre,0,2022,1er Semestre,0,,G1
483,1.6,1.8,2.4,3.6,-1.0,-1.0,Desaprobado,0,2022,1er Semestre,0,,G1
484,2.2,3.7,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,1er Semestre,0,,G1
485,2.4,2.9,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,1er Semestre,0,,G1
486,1.6,1.0,-1.0,-1.0,-1.0,-1.0,Abandonó,0,2022,1er Semestre,0,,G1
